Fecha,PIB_chowlin,IMAE,var_pib_chowlin
2014-01-01,75.66790540165087,75.66790502,8.67047194347843
2014-02-01,74.12676059619903,74.12675841,4.577001915543044
2014-03-01,78.19442188332279,78.19442446,8.051335323742471
2014-04-01,78.30960956604508,78.30960905,6.201883372220696
2014-05-01,80.83020103465891,80.83020347,7.271393565486028
2014-06-01,77.11157105885806,77.11156914,8.12663439650876
2014-07-01,77.54881852946303,77.54881852,6.495251814234915
2014-08-01,77.43084486759311,77.43084472,5.037336465005815
2014-09-01,77.69831141444176,77.69831158,8.44785308404914
2014-10-01,81.93660093713483,81.93660036,5.847986028906038
2014-11-01,80.55995063910754,80.55994845,6.183582693962419
2014-12-01,84.78962888649976,84.78963165,10.44227974886196
2015-01-01,81.04212191622904,81.04212151,7.1023725132226545
2015-02-01,79.49160608174776,79.49160386,7.237393678611426
2015-03-01,83.62945271669248,83.62945534,6.950663106736088
2015-04-01,85.13543625469963,85.135437,8.716461142483102
2015-05-01,86.35559019601982,86.35559237,6.835797870887017
2015-06-01,82.00904710545491,82.00904419,6.351155837375799
2015-07-01,84.80002640894584,84.80002779,9.350507224978365
2015-08-01,83.43290318972807,83.43290297,7.75150824248203
2015-09-01,82.62675962367712,82.62675846,6.343057036268229
2015-10-01,86.68773498475714,86.68773436,5.798549113927232
2015-11-01,87.04161268041777,87.04161247,8.045762180697924
2015-12-01,87.93062704944911,87.93062788,3.7044603263377107
2016-01-01,83.24803940290685,83.24803605,2.7219394489176985
2016-02-01,85.61443277205026,85.61443219,7.702482050753767
2016-03-01,89.47000978752362,89.47001372,6.983851838199784
2016-04-01,93.6382690238894,93.63827143,9.987419038708945
2016-05-01,91.65883451167598,91.6588346,6.141170830537135
2016-06-01,89.45549806158708,89.45549557,9.080035945981457
2016-07-01,89.28916645232346,89.28916619,5.293795572337268
2016-08-01,90.159277643483,90.1592784,8.062016538557959
2016-09-01,89.08650996962076,89.08650947,7.817988234519335
2016-10-01,91.265319191135,91.26531816,5.280544251367014
2016-11-01,91.14020297765174,91.1402018,4.708771093525543
2016-12-01,94.03903197335629,94.03903419,6.9468456314681015
2017-01-01,87.75082577135798,87.75082212,5.40887977752651
2017-02-01,89.75740903180808,89.75740773,4.839109628616645
2017-03-01,95.10145184439472,95.1014568,6.2942231371660995
2017-04-01,94.00501895073828,94.00501949,0.39166670921191304
2017-05-01,95.29715718776819,95.29715924,3.9694184368324503
2017-06-01,91.32816092512245,91.32815833,2.0934016400491195
2017-07-01,91.97045351233379,91.97045364,3.002925401305001
2017-08-01,94.91545727396907,94.91546085,5.275308049043437
2017-09-01,88.70223112917279,88.70222743,-0.43135469172495
2017-10-01,95.03720031151258,95.03719776,4.13287451773241
2017-11-01,96.77821777295858,96.77821726,6.186089794741112
2017-12-01,99.83057882889608,99.83058189,6.158662774389989
2018-01-01,95.12044777697568,95.12044562501521,8.398350603354832
2018-02-01,94.68731019375353,94.68730753462656,5.492472671752813
2018-03-01,101.06712326747208,101.06712807855953,6.272955151976456
2018-04-01,98.78366691016778,98.78366596089812,5.083396623677805
2018-05-01,100.54051386769531,100.54051497553124,5.502112376338686
2018-06-01,99.45896569577823,99.45896553721194,8.902845177537323
2018-07-01,100.45647449672045,100.45647564759354,9.226899140220745
2018-08-01,100.69497564225436,100.69497707239319,6.089122398265423
2018-09-01,97.26934941532194,97.26934683430993,9.658289512101748
2018-10-01,100.57583593696289,100.57583195833452,5.827860676972585
2018-11-01,103.50822616965152,103.50822562458077,6.95405283498971
2018-12-01,107.8371106272461,107.8371151509453,8.020119578864481
